# z_nm potential_V
-5.090180360721441843e+01 2.157442194243399530e-02
-5.010020040080161152e+01 2.215128618415478784e-02
-4.929859719438877619e+01 2.272815042587559425e-02
-4.849699398797594085e+01 2.330501466759641108e-02
-4.769539078156313394e+01 2.388187890931720014e-02
-4.689378757515029861e+01 2.446287873311014938e-02
-4.609218436873746327e+01 2.514110154280137580e-02
-4.529058116232465636e+01 2.581932435249258140e-02
-4.448897795591182103e+01 2.649754716218381129e-02
-4.368737474949898569e+01 2.717576997187504118e-02
-4.288577154308617878e+01 2.785399278156624678e-02
-4.208416833667334345e+01 2.864101159739216099e-02
-4.128256513026050811e+01 2.943474548754566877e-02
-4.048096192384770120e+01 3.022847937769915228e-02
-3.967935871743486587e+01 3.102221326785265659e-02
-3.887775551102203053e+01 3.185869682263276631e-02
-3.807615230460922362e+01 3.277809519036782582e-02
-3.727454909819638829e+01 3.369749355810291308e-02
-3.647294589178355295e+01 3.461689192583799340e-02
-3.567134268537074604e+01 3.556208912786083809e-02
-3.486973947895791071e+01 3.661924624497494424e-02
-3.406813627254507537e+01 3.767640336208905733e-02
-3.326653306613226846e+01 3.873356047920313572e-02
-3.246492985971943313e+01 3.985803968886044574e-02
-3.166332665330659779e+01 4.106842390444958441e-02
-3.086172344689379088e+01 4.227880812003866062e-02
-3.006012024048095554e+01 4.349877184714222300e-02
-2.925851703406812021e+01 4.487736293721505954e-02
-2.845691382765531330e+01 4.625595402728784056e-02
-2.765531062124247796e+01 4.763537229118272598e-02
-2.685370741482964263e+01 4.920198810307403747e-02
-2.605210420841683572e+01 5.076860391496530039e-02
-2.525050100200400038e+01 5.238510626527997233e-02
-2.444889779559116505e+01 5.415163753922051793e-02
-2.364729458917835814e+01 5.591816881316100801e-02
-2.284569138276552280e+01 5.785311472435810537e-02
-2.204408817635268747e+01 5.984027571588060312e-02
-2.124248496993988056e+01 6.195267905373587347e-02
-2.044088176352704522e+01 6.418087931223359632e-02
-1.963927855711420989e+01 6.653623066470094882e-02
-1.883767535070140298e+01 6.902147627898377880e-02
-1.803607214428856764e+01 7.169830598489512763e-02
-1.723446893787573231e+01 7.447618715679650558e-02
-1.643286573146292540e+01 7.755423892027862864e-02
-1.563126252505009006e+01 8.080612288655242281e-02
-1.482965931863728315e+01 8.428132799478817161e-02
-1.402805611222444782e+01 8.805743405424119874e-02
-1.322645290581161248e+01 9.223328188247242876e-02
-1.242484969939880557e+01 9.679305135139842919e-02
-1.162324649298597024e+01 1.018014748115474155e-01
-1.082164328657313490e+01 1.073404926791811376e-01
-1.002004008016032799e+01 1.135559629710140850e-01
-9.218436873747492655e+00 1.208770897995184723e-01
-8.416833667334657321e+00 1.293653119609014523e-01
-7.615230460921850408e+00 1.394497291944232220e-01
-6.813627254509015074e+00 1.517239750410805943e-01
-6.012024048096179740e+00 1.670638407097515543e-01
-5.210420841683372828e+00 1.896185279178346228e-01
-4.408817635270537494e+00 2.217074014467413923e-01
-3.607214428857702160e+00 2.572453481002348052e-01
-2.805611222444895247e+00 2.929856821858025651e-01
-2.004008016032059913e+00 3.290246802577806995e-01
-1.202404809619224579e+00 3.655958502520929576e-01
-4.008016032064176670e-01 4.026909959357363178e-01
4.008016032064176670e-01 4.950989023148463231e-01
1.202404809619253001e+00 6.430264801134950581e-01
2.004008016032059913e+00 7.920990232893707628e-01
2.805611222444895247e+00 9.433856863476592913e-01
3.607214428857730582e+00 1.096923795918236744e+00
4.408817635270537494e+00 1.253131903000116232e+00
5.210420841683372828e+00 1.412467834923904819e+00
6.012024048096208162e+00 1.575408330271125701e+00
6.813627254509015074e+00 1.743505763227249261e+00
7.615230460921850408e+00 1.916346645183964359e+00
