# z_nm potential_V
-1.482965931863728315e+01 8.492045127002936789e-02
-1.402805611222444782e+01 8.867211529128145309e-02
-1.322645290581161248e+01 9.281480823628704413e-02
-1.242484969939880557e+01 9.733180827911236399e-02
-1.162324649298597024e+01 1.022849089001270917e-01
-1.082164328657313490e+01 1.077521858382658460e-01
-1.002004008016032799e+01 1.138729082174561591e-01
-9.218436873747492655e+00 1.210557413898734058e-01
-8.416833667334657321e+00 1.293544770796413723e-01
-7.615230460921850408e+00 1.391760567747661603e-01
-6.813627254509015074e+00 1.510902732037039953e-01
-6.012024048096179740e+00 1.659442329898025426e-01
-5.210420841683372828e+00 1.880112031171143339e-01
-4.408817635270537494e+00 2.200378956460007362e-01
-3.607214428857702160e+00 2.556565474451394371e-01
-2.805611222444895247e+00 2.914661497098420817e-01
-2.004008016032059913e+00 3.275666104558365155e-01
-1.202404809619224579e+00 3.641898598478603422e-01
-4.008016032064176670e-01 4.013302057364083741e-01
4.008016032064176670e-01 4.938325543217806923e-01
1.202404809619253001e+00 6.419044191730132187e-01
2.004008016032059913e+00 7.911161779566421304e-01
2.805611222444895247e+00 9.425372678849470720e-01
3.607214428857730582e+00 1.096207176294445862e+00
4.408817635270537494e+00 1.252545335379212421e+00
5.210420841683372828e+00 1.412010430287952811e+00
6.012024048096208162e+00 1.575080058146881568e+00
6.813627254509015074e+00 1.743308129611018220e+00
7.615230460921850408e+00 1.916282288568095238e+00
