# z_nm potential_V
-7.735470941883767182e+01 8.400452047788930024e-03
-7.655310621242485070e+01 8.591765653329856700e-03
-7.575150300601201536e+01 8.783079258870786846e-03
-7.494989979959919424e+01 8.977335208182175841e-03
-7.414829659318637312e+01 9.220680743009709510e-03
-7.334669338677353778e+01 9.464026277837246648e-03
-7.254509018036071666e+01 9.707371812664778582e-03
-7.174348697394788132e+01 9.950717347492317455e-03
-7.094188376753507441e+01 1.019406288231984592e-02
-7.014028056112223908e+01 1.043740841714738306e-02
-6.933867735470940374e+01 1.068075395197492020e-02
-6.853707414829659683e+01 1.092409948680245040e-02
-6.773547094188376150e+01 1.117852324428852441e-02
-6.693386773547092616e+01 1.148435421554635551e-02
-6.613226452905811925e+01 1.179018518680417446e-02
-6.533066132264528392e+01 1.209601615806200556e-02
-6.452905811623244858e+01 1.240184712931983319e-02
-6.372745490981964167e+01 1.270767810057765387e-02
-6.292585170340680634e+01 1.301350907183548150e-02
-6.212424849699397100e+01 1.331934004309331086e-02
-6.132264529058116409e+01 1.363502317786100329e-02
-6.052104208416832876e+01 1.401327340048025456e-02
-5.971943887775549342e+01 1.439152362309950584e-02
-5.891783567134268651e+01 1.476977384571874323e-02
-5.811623246492985118e+01 1.514802406833799450e-02
-5.731462925851701584e+01 1.552627429095724057e-02
-5.651302605210420893e+01 1.590452451357647970e-02
-5.571142284569137360e+01 1.628277473619572924e-02
-5.490981963927856668e+01 1.673208015277548311e-02
-5.410821643286573135e+01 1.719356126536119439e-02
-5.330661322645289601e+01 1.765504237794690914e-02
-5.250501002004008910e+01 1.811652349053260655e-02
-5.170340681362725377e+01 1.857800460311832130e-02
-5.090180360721441843e+01 1.903948571570403259e-02
-5.010020040080161152e+01 1.952610388521570581e-02
-4.929859719438877619e+01 2.008476282292729828e-02
-4.849699398797594085e+01 2.064342176063889076e-02
-4.769539078156313394e+01 2.120208069835046588e-02
-4.689378757515029861e+01 2.176073963606205836e-02
-4.609218436873746327e+01 2.231939857377365430e-02
-4.529058116232465636e+01 2.290963629540578375e-02
-4.448897795591182103e+01 2.357868825772329105e-02
-4.368737474949898569e+01 2.424774022004079835e-02
-4.288577154308617878e+01 2.491679218235828136e-02
-4.208416833667334345e+01 2.558584414467578866e-02
-4.128256513026050811e+01 2.625489610699329596e-02
-4.048096192384770120e+01 2.703291417766378116e-02
-3.967935871743486587e+01 2.782619670152364222e-02
-3.887775551102203053e+01 2.861947922538350328e-02
-3.807615230460922362e+01 2.941276174924334005e-02
-3.727454909819638829e+01 3.020604427310320111e-02
-3.647294589178355295e+01 3.113984588294045272e-02
-3.567134268537074604e+01 3.207670822667508387e-02
-3.486973947895791071e+01 3.301357057040974624e-02
-3.406813627254507537e+01 3.395043291414440861e-02
-3.326653306613226846e+01 3.497373310280826181e-02
-3.246492985971943313e+01 3.606991523641847608e-02
-3.166332665330659779e+01 3.716609737002869729e-02
-3.086172344689379088e+01 3.826227950363886993e-02
-3.006012024048095554e+01 3.945378474278320169e-02
-2.925851703406812021e+01 4.073150809312753307e-02
-2.845691382765531330e+01 4.200923144347182281e-02
-2.765531062124247796e+01 4.328695479381614725e-02
-2.685370741482964263e+01 4.474887028629526836e-02
-2.605210420841683572e+01 4.623430447819074085e-02
-2.525050100200400038e+01 4.771973867008626191e-02
-2.444889779559116505e+01 4.933958773135604936e-02
-2.364729458917835814e+01 5.105213445572381881e-02
-2.284569138276552280e+01 5.276468118009165070e-02
-2.204408817635268747e+01 5.463465027818718150e-02
-2.124248496993988056e+01 5.660616549541435533e-02
-2.044088176352704522e+01 5.857768071264159854e-02
-1.963927855711420989e+01 6.082329194218900198e-02
-1.883767535070140298e+01 6.309749425483038299e-02
-1.803607214428856764e+01 6.552179537465997738e-02
-1.723446893787573231e+01 6.812354962518557544e-02
-1.643286573146292540e+01 7.081611762028557078e-02
-1.563126252505009006e+01 7.379326388370503753e-02
-1.482965931863728315e+01 7.687230963478562662e-02
-1.402805611222444782e+01 8.028350914096799018e-02
-1.322645290581161248e+01 8.390058725452458066e-02
-1.242484969939880557e+01 8.780545377445139743e-02
-1.162324649298597024e+01 9.214558422748989064e-02
-1.082164328657313490e+01 9.680317392101195351e-02
-1.002004008016032799e+01 1.019442581017814403e-01
-9.218436873747492655e+00 1.078168283299696523e-01
-8.416833667334657321e+00 1.144371448786475898e-01
-7.615230460921850408e+00 1.220005079230726541e-01
-6.813627254509015074e+00 1.307510055197686760e-01
-6.012024048096179740e+00 1.410643305595184471e-01
-5.210420841683372828e+00 1.543364738263169889e-01
-4.408817635270537494e+00 1.867274343020497163e-01
-3.607214428857702160e+00 2.260486419673985448e-01
-2.805611222444895247e+00 2.656360600081243972e-01
-2.004008016032059913e+00 3.055571254498962719e-01
-1.202404809619224579e+00 3.460492425277451600e-01
-4.008016032064176670e-01 3.871047603319525687e-01
4.008016032064176670e-01 4.820597417283485342e-01
1.202404809619253001e+00 6.311415615247895072e-01
2.004008016032059913e+00 7.814684574649920501e-01
2.805611222444895247e+00 9.340690364481740726e-01
3.607214428857730582e+00 1.088959408093787218e+00
4.408817635270537494e+00 1.246530569285333456e+00
5.210420841683372828e+00 1.407227862311054567e+00
6.012024048096208162e+00 1.571530732143895603e+00
6.813627254509015074e+00 1.741106418326233030e+00
7.615230460921850408e+00 1.915555693286215222e+00
